event_id,label,scenario,time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
SIM-0075,0,pothole,2900,-0.033627,0.039811,0.998503,4.525078,-3.771414,-3.342551
SIM-0075,0,pothole,2910,0.029715,0.041537,1.003914,4.323937,1.505623,-0.382494
SIM-0075,0,pothole,2920,0.020720,0.038325,1.014399,3.346583,1.520592,-0.386582
SIM-0075,0,pothole,2930,0.051176,0.055959,1.032172,4.918322,0.774787,-1.148387
SIM-0075,0,pothole,2940,0.000981,0.050125,0.998251,1.701542,1.833075,-0.618777
SIM-0075,0,pothole,2950,0.033016,0.036506,0.990259,-0.355441,-2.824487,-2.124057
SIM-0075,0,pothole,2960,0.031359,0.004089,0.933528,4.875448,-0.739498,-2.056434
SIM-0075,0,pothole,2970,0.008373,0.055556,0.974245,5.140011,-0.308432,-4.322666
SIM-0075,0,pothole,2980,0.036678,0.038352,0.939548,2.494927,1.384585,-1.384189
SIM-0075,0,pothole,2990,0.005337,0.060067,0.982560,4.852418,1.768719,1.874360
SIM-0075,0,pothole,3000,0.023826,0.081763,1.013633,-1.033596,1.528522,0.620925
SIM-0075,0,pothole,3010,-0.011053,0.054714,0.992650,3.942851,2.676477,-2.824055
SIM-0075,0,pothole,3020,-0.009206,0.060355,0.996826,4.739958,-0.715551,-1.748380
SIM-0075,0,pothole,3030,0.011786,0.057958,1.058149,4.129979,1.139584,1.875212
SIM-0075,0,pothole,3040,0.018711,0.059636,1.015188,3.333521,-0.942536,-1.788556
SIM-0075,0,pothole,3050,-0.000860,0.032544,1.010285,4.864355,-0.232160,-1.784614
SIM-0075,0,pothole,3060,-0.008623,-0.012366,1.008906,2.542535,-0.133529,-2.060799
SIM-0075,0,pothole,3070,-0.053904,0.026942,0.979997,2.275241,-0.210546,-2.466213
SIM-0075,0,pothole,3080,0.009900,0.076327,0.943097,-0.779880,2.432872,1.276889
SIM-0075,0,pothole,3090,0.019561,0.019160,0.949893,1.924678,1.934347,-1.681064
SIM-0075,0,pothole,3100,0.007534,0.092790,0.975373,3.485957,2.730086,-0.473883
SIM-0075,0,pothole,3110,-0.004408,0.086576,0.932049,1.251248,2.894198,0.805668
SIM-0075,0,pothole,3120,0.023705,0.052850,1.011147,2.630967,2.828150,-0.387106
SIM-0075,0,pothole,3130,0.020856,0.053748,1.007336,0.770496,0.884435,-2.524504
SIM-0075,0,pothole,3140,0.010151,0.025525,0.962750,1.181436,3.074763,0.186109
SIM-0075,0,pothole,3150,0.015876,0.053195,1.047279,0.628531,2.756966,-0.336569
SIM-0075,0,pothole,3160,0.029684,0.097812,1.057777,0.200530,-0.105214,0.071612
SIM-0075,0,pothole,3170,-0.015324,0.049418,1.042591,1.757556,1.435933,-1.049599
SIM-0075,0,pothole,3180,0.011976,-0.003012,1.013304,1.324888,3.560019,-1.217871
SIM-0075,0,pothole,3190,0.023034,0.075715,0.983048,-1.951313,3.167040,0.287158
SIM-0075,0,pothole,3200,-0.007091,0.069703,0.967869,0.164101,4.419804,-3.093109
SIM-0075,0,pothole,3210,0.030148,0.047282,1.011915,0.731150,1.262399,-2.187893
SIM-0075,0,pothole,3220,-0.017803,0.014648,0.961075,2.433814,0.675291,-0.992755
SIM-0075,0,pothole,3230,-0.027733,0.044890,1.002243,2.047567,3.831722,-2.411806
SIM-0075,0,pothole,3240,0.001057,0.061676,0.994435,0.825181,0.094665,-0.581776
SIM-0075,0,pothole,3250,-0.016508,0.037072,0.998643,-3.388430,0.808931,-1.377442
SIM-0075,0,pothole,3260,-0.002957,0.057148,1.032057,2.424179,3.357132,-0.407580
SIM-0075,0,pothole,3270,-0.007338,0.075830,1.010244,1.425824,0.282344,-2.383513
SIM-0075,0,pothole,3280,-0.027800,0.029265,1.003928,-0.414816,1.276520,-1.220273
SIM-0075,0,pothole,3290,-0.008792,0.046392,1.058307,-1.577838,0.669269,-3.025732
SIM-0075,0,pothole,3300,0.054196,0.044403,1.020111,0.051440,1.663712,-1.491071
SIM-0075,0,pothole,3310,0.035040,0.014409,0.993003,-1.496348,0.846107,1.264073
SIM-0075,0,pothole,3320,0.056731,0.070042,1.001461,-2.279483,1.210068,-0.232093
SIM-0075,0,pothole,3330,0.021399,0.045610,0.977390,-2.440770,3.721095,-2.701206
SIM-0075,0,pothole,3340,-0.000170,0.013932,0.921329,-3.017635,1.361359,-2.533014
SIM-0075,0,pothole,3350,0.020566,0.075725,0.975886,1.345901,2.538984,-1.610072
SIM-0075,0,pothole,3360,0.007573,0.081039,0.911987,-0.026233,2.851324,-0.935020
SIM-0075,0,pothole,3370,0.019591,0.067127,0.981223,-2.101771,3.746025,0.142380
SIM-0075,0,pothole,3380,0.043615,0.022243,1.035042,-1.294324,0.115869,-1.570326
SIM-0075,0,pothole,3390,0.012033,0.055019,1.003355,-2.106961,0.872380,-3.216292
SIM-0075,0,pothole,3400,0.024320,0.020749,1.043082,-1.152117,6.218616,-1.727427
SIM-0075,0,pothole,3410,0.044516,0.053240,1.026540,-2.604678,2.538374,-2.961427
SIM-0075,0,pothole,3420,0.010738,0.067465,1.045767,-4.437629,1.623945,-0.596247
SIM-0075,0,pothole,3430,0.025424,0.071486,1.044111,-5.660533,0.878606,-1.351319
SIM-0075,0,pothole,3440,0.006140,0.029327,1.003061,-3.423780,4.282506,-0.732198
SIM-0075,0,pothole,3450,0.051779,0.021883,0.992015,-3.330166,2.060197,-1.571506
SIM-0075,0,pothole,3460,0.070214,0.049221,0.953763,-3.278005,2.323586,1.220306
SIM-0075,0,pothole,3470,0.087897,0.029698,0.949404,-2.645815,1.347333,-2.281558
SIM-0075,0,pothole,3480,0.032367,0.063366,0.968325,-2.954149,0.630760,1.263930
SIM-0075,0,pothole,3490,0.008682,0.062573,0.962742,-6.027561,2.884362,-0.388187
SIM-0075,0,pothole,3500,0.040659,0.071690,0.977137,-0.710427,4.393402,-0.295653
SIM-0075,0,pothole,3510,0.009116,0.033389,1.024175,-2.134206,-0.783073,-0.995939
SIM-0075,0,pothole,3520,0.053103,0.039728,1.030014,-7.114040,1.230959,-1.311658
SIM-0075,0,pothole,3530,0.053261,0.026826,1.049089,-5.365939,2.081840,-2.566325
SIM-0075,0,pothole,3540,0.058999,0.043295,0.999544,-3.218349,0.471219,-0.035209
SIM-0075,0,pothole,3550,0.056886,0.031715,1.038180,-4.046593,3.199533,-3.858013
SIM-0075,0,pothole,3560,0.008334,0.017305,1.004442,-6.159375,-2.419109,-0.425735
SIM-0075,0,pothole,3570,0.028306,0.031661,1.007388,-7.885772,1.226269,-0.866911
SIM-0075,0,pothole,3580,0.080723,0.033567,0.991052,-3.857718,2.397621,-1.279873
SIM-0075,0,pothole,3590,0.031285,0.041810,1.019493,-5.137412,0.770136,-0.476095
SIM-0075,0,pothole,3600,0.055076,0.064101,0.993798,-5.151115,4.258113,-0.385025
SIM-0075,0,pothole,3610,0.045820,0.048279,1.004137,-6.740321,1.414366,0.727847
SIM-0075,0,pothole,3620,0.080666,0.025173,1.035953,-5.946826,4.068259,-1.337311
SIM-0075,0,pothole,3630,0.007689,0.038923,0.976925,-5.724906,4.366860,0.404679
SIM-0075,0,pothole,3640,0.061439,0.076604,1.020616,-4.510147,3.166852,0.250759
SIM-0075,0,pothole,3650,0.008355,0.027663,1.050889,-4.857993,-0.415743,1.042484
SIM-0075,0,pothole,3660,0.033583,0.061199,1.056673,-4.318207,2.430953,0.612317
SIM-0075,0,pothole,3670,0.045352,0.069433,1.034367,-4.771141,3.720450,1.791470
SIM-0075,0,pothole,3680,0.037907,0.056633,1.025455,-7.837708,-0.085821,2.380611
SIM-0075,0,pothole,3690,0.014546,0.047640,0.982724,-5.682111,2.087691,-0.912452
SIM-0075,0,pothole,3700,0.028149,0.076384,0.984815,-6.068235,5.142125,2.480995
SIM-0075,0,pothole,3710,0.050801,0.051190,0.967591,-5.130277,3.631389,-3.021856
SIM-0075,0,pothole,3720,0.019125,0.017566,0.961184,-4.952146,1.136423,-1.188130
SIM-0075,0,pothole,3730,0.031501,0.064231,0.989791,-2.385161,2.103586,1.901071
SIM-0075,0,pothole,3740,0.014586,0.046643,0.995515,-5.776483,0.733813,0.895441
SIM-0075,0,pothole,3750,0.027839,0.056133,0.993726,-7.215027,0.976755,0.080489
SIM-0075,0,pothole,3760,-0.040042,0.058930,1.018750,-8.779758,3.152749,0.510468
SIM-0075,0,pothole,3770,0.018531,0.026160,1.075325,-5.217514,1.960756,-0.429934
SIM-0075,0,pothole,3780,-0.000526,0.053480,1.016912,-6.699013,4.745661,0.732494
SIM-0075,0,pothole,3790,0.010969,0.028009,1.038882,-5.899861,1.034908,0.974273
SIM-0075,0,pothole,3800,-0.019240,0.017890,1.012398,-4.598396,2.077038,-2.525235
SIM-0075,0,pothole,3810,0.012592,0.042536,1.023906,-7.642951,5.073715,-0.279276
SIM-0075,0,pothole,3820,-0.010277,0.016686,1.019049,-4.912310,2.443135,0.034888
SIM-0075,0,pothole,3830,0.001921,0.004479,0.966811,-5.885093,1.583712,1.933002
SIM-0075,0,pothole,3840,0.006666,0.032496,0.967888,-6.422773,2.335049,0.272682
SIM-0075,0,pothole,3850,0.007944,0.027867,0.933465,-6.850859,5.475842,0.297800
SIM-0075,0,pothole,3860,-0.014989,0.024004,0.984179,-7.575815,4.407485,-0.428632
SIM-0075,0,pothole,3870,0.003373,0.055866,1.042399,-7.323494,2.205222,2.178049
SIM-0075,0,pothole,3880,-0.018152,-0.000537,0.992764,-6.976318,1.666781,-0.619724
SIM-0075,0,pothole,3890,-0.023010,-0.003799,1.031183,-7.172884,2.953041,-0.068383
SIM-0075,0,pothole,3900,-0.024535,0.015695,1.012409,-7.744792,3.613559,-0.853470
SIM-0075,0,pothole,3910,-0.015992,-0.016586,1.015130,-9.117752,3.870662,2.108498
SIM-0075,0,pothole,3920,-0.004375,-0.015506,1.022693,-8.218644,2.423579,0.713722
SIM-0075,0,pothole,3930,-0.017758,0.012634,0.998698,-8.219300,3.272389,1.663558
SIM-0075,0,pothole,3940,-0.044593,0.016873,0.980447,-7.904082,1.453388,2.267566
SIM-0075,0,pothole,3950,-0.061196,0.050273,0.985664,-8.277669,2.630448,1.818712
SIM-0075,0,pothole,3960,-0.035874,0.028470,0.953197,-6.400468,1.801912,2.715305
SIM-0075,0,pothole,3970,-0.022559,0.044520,0.951136,-8.292699,1.993719,-1.343511
SIM-0075,0,pothole,3980,-0.002660,0.024828,0.961796,-8.204255,3.737252,1.377694
SIM-0075,0,pothole,3990,-0.022510,0.043614,0.969022,-4.485103,2.767674,3.662492
SIM-0075,0,pothole,4000,-0.066580,-0.003642,0.996174,-7.331721,3.450555,-0.952226
SIM-0075,0,pothole,4010,-0.018406,-0.014256,1.026318,-8.324101,3.901581,3.041615
SIM-0075,0,pothole,4020,-0.046881,0.002900,1.036271,-6.759200,2.790659,2.320131
SIM-0075,0,pothole,4030,-0.016426,0.023261,1.027378,-6.795608,1.233296,1.222044
SIM-0075,0,pothole,4040,-0.017644,0.011329,1.009080,-6.848687,2.057485,2.051666
SIM-0075,0,pothole,4050,-0.047188,0.017115,1.026103,-7.654026,-1.484909,-1.955097
SIM-0075,0,pothole,4060,-0.009464,-0.022058,0.991444,-5.224851,1.856840,2.189092
SIM-0075,0,pothole,4070,-0.014099,0.040256,0.954572,-8.489707,4.502565,1.263971
SIM-0075,0,pothole,4080,0.037943,-0.005697,0.971381,-6.750156,4.014632,0.266329
SIM-0075,0,pothole,4090,-0.057155,-0.041996,0.964339,-5.524213,4.316123,2.647239
SIM-0075,0,pothole,4100,-0.025233,0.051263,0.960906,-4.694399,0.906516,-0.961631
SIM-0075,0,pothole,4110,-0.019850,-0.004064,0.974155,-7.951592,1.640594,1.888796
SIM-0075,0,pothole,4120,0.009704,-0.000703,1.031649,-6.636129,4.995464,0.834351
SIM-0075,0,pothole,4130,0.006248,-0.036804,1.006941,-8.721071,1.892519,1.702592
SIM-0075,0,pothole,4140,0.006026,-0.025834,1.041107,-6.430682,1.261579,0.582920
SIM-0075,0,pothole,4150,-0.012211,-0.014849,1.014570,-8.232783,3.639205,1.005802
SIM-0075,0,pothole,4160,0.025452,0.016793,1.029197,-8.811015,4.504667,2.309125
SIM-0075,0,pothole,4170,0.008124,0.053004,1.022820,-5.420173,2.805034,0.677352
SIM-0075,0,pothole,4180,0.027594,0.003075,0.971148,-6.493938,2.661165,3.119823
SIM-0075,0,pothole,4190,-0.015072,-0.050095,1.007966,-8.756263,2.425064,0.993269
SIM-0075,0,pothole,4200,-0.027968,-0.004518,0.977690,-8.024901,4.277760,1.753633
SIM-0075,0,pothole,4210,-0.003170,-0.019476,0.959144,-7.330271,2.667657,1.350840
SIM-0075,0,pothole,4220,0.016495,-0.050832,0.973533,-7.353263,4.299208,2.381777
SIM-0075,0,pothole,4230,-0.015709,-0.028802,0.953238,-5.995395,0.280133,0.455194
SIM-0075,0,pothole,4240,0.025056,-0.034856,0.977492,-6.905654,1.255945,2.246409
SIM-0075,0,pothole,4250,0.004060,-0.048624,0.981777,-5.531774,2.025690,1.249032
SIM-0075,0,pothole,4260,0.020928,0.032144,1.023249,-4.648050,2.750440,3.198687
SIM-0075,0,pothole,4270,0.019491,-0.017326,1.079961,-4.005423,0.452200,2.852784
SIM-0075,0,pothole,4280,0.005099,-0.027362,1.012448,-5.171800,1.034958,2.898693
SIM-0075,0,pothole,4290,0.012900,-0.027680,1.048329,-6.711922,1.452072,2.422585
SIM-0075,0,pothole,4300,-0.002246,-0.048899,1.091995,-5.620723,1.132672,1.852827
SIM-0075,0,pothole,4310,0.037628,-0.015269,1.051919,-6.417360,5.132672,0.629896
SIM-0075,0,pothole,4320,0.026044,-0.020626,0.949225,-4.468929,3.223021,5.450933
SIM-0075,0,pothole,4330,-0.009798,-0.004459,0.956038,-5.480000,3.195065,2.277332
SIM-0075,0,pothole,4340,0.029891,-0.002530,0.970679,-6.320955,2.183267,1.928412
SIM-0075,0,pothole,4350,0.030019,-0.025975,0.963683,-3.270495,3.872440,2.081714
SIM-0075,0,pothole,4360,0.010629,-0.025808,0.985489,-5.028528,1.421564,0.129173
SIM-0075,0,pothole,4370,0.039882,-0.033963,0.966353,-3.650125,2.266156,2.570541
SIM-0075,0,pothole,4380,0.025913,-0.024536,0.944645,-2.994193,1.102835,1.734422
SIM-0075,0,pothole,4390,0.005300,-0.005526,1.044921,-4.644032,3.758473,4.985751
SIM-0075,0,pothole,4400,0.000717,-0.016580,1.035886,-3.366399,3.490383,2.062027
SIM-0075,0,pothole,4410,0.020669,-0.012723,1.000799,-4.547507,2.955280,1.363288
SIM-0075,0,pothole,4420,0.002075,-0.006404,1.035886,-4.388630,2.113387,5.354166
SIM-0075,0,pothole,4430,0.001985,-0.027875,1.032930,-4.418851,1.247421,0.513218
SIM-0075,0,pothole,4440,0.023774,0.007855,0.949936,-5.021588,2.708339,2.104135
SIM-0075,0,pothole,4450,0.021639,0.011938,0.982825,-4.111957,3.175279,2.339956
SIM-0075,0,pothole,4460,0.022531,-0.053184,0.960778,-2.162990,3.784363,2.603878
SIM-0075,0,pothole,4470,0.006110,-0.018095,0.965180,-4.650632,1.983128,5.789191
SIM-0075,0,pothole,4480,-0.034079,-0.016256,0.976266,-0.040223,4.074014,0.183474
SIM-0075,0,pothole,4490,0.008998,-0.020305,0.950166,-2.235113,0.311667,2.672650
SIM-0075,0,pothole,4500,0.016332,-0.015101,0.965868,0.338482,0.634354,2.068018
SIM-0075,0,pothole,4510,-0.020066,-0.050849,1.028532,-3.478600,2.281132,3.116592
SIM-0075,0,pothole,4520,-0.028883,-0.005450,1.029517,-1.301541,0.739206,2.856850
SIM-0075,0,pothole,4530,-0.038167,-0.015217,1.002605,-3.947135,-0.149762,5.254169
SIM-0075,0,pothole,4540,-0.047861,-0.045836,1.034063,-1.152293,4.184184,1.378769
SIM-0075,0,pothole,4550,0.004055,-0.019823,1.029846,-2.415055,2.959289,5.124002
SIM-0075,0,pothole,4560,-0.005876,-0.020901,1.043934,-2.086240,1.520006,0.690289
SIM-0075,0,pothole,4570,-0.013225,-0.054798,0.959018,-3.880790,1.564921,3.163350
SIM-0075,0,pothole,4580,0.009030,-0.000945,0.954011,-1.612808,2.299235,3.374394
SIM-0075,0,pothole,4590,-0.003150,-0.014519,0.970825,-2.101284,2.062234,3.922540
SIM-0075,0,pothole,4600,-0.015322,0.015592,0.967901,-0.316398,2.375079,2.669228
SIM-0075,0,pothole,4610,-0.012658,-0.039709,0.956965,-4.569201,3.992560,2.238528
SIM-0075,0,pothole,4620,0.000505,-0.029999,0.947071,0.360249,0.498913,3.286158
SIM-0075,0,pothole,4630,-0.031765,-0.069015,1.041335,-2.099696,1.612285,2.354382
SIM-0075,0,pothole,4640,0.003498,-0.054387,1.008933,0.488043,0.208821,2.875886
SIM-0075,0,pothole,4650,-0.022728,-0.030966,1.014758,-0.319587,2.174623,2.246331
SIM-0075,0,pothole,4660,0.011759,-0.071100,1.018839,-2.098139,2.015027,2.745688
SIM-0075,0,pothole,4670,-0.080668,-0.000130,0.999372,0.729854,1.339820,4.367703
SIM-0075,0,pothole,4680,-0.037346,-0.018369,1.049138,-1.295776,3.139097,3.723391
SIM-0075,0,pothole,4690,-0.058062,-0.030632,1.017321,1.219733,2.864109,3.645228
SIM-0075,0,pothole,4700,-0.005970,-0.039405,1.006351,-1.600416,2.836685,5.043287
SIM-0075,0,pothole,4710,-0.060896,-0.021510,0.964525,1.379433,2.074521,2.577666
SIM-0075,0,pothole,4720,-0.024304,-0.051067,0.956246,1.615660,3.534240,0.943926
SIM-0075,0,pothole,4730,-0.081364,-0.034150,0.938261,-1.097286,2.053498,4.624823
SIM-0075,0,pothole,4740,-0.044072,0.011563,1.017184,-0.149972,4.636366,4.550616
SIM-0075,0,pothole,4750,-0.030872,-0.021708,0.971640,2.450817,0.084939,2.341932
SIM-0075,0,pothole,4760,-0.040123,-0.024343,1.004279,2.310129,4.979714,3.557230
SIM-0075,0,pothole,4770,-0.053265,-0.010758,1.003755,3.518201,3.360971,4.838538
SIM-0075,0,pothole,4780,-0.023976,-0.041746,1.017099,0.170178,2.098434,6.816398
SIM-0075,0,pothole,4790,-0.039970,-0.075702,1.041793,0.107411,4.254483,2.819508
SIM-0075,0,pothole,4800,-0.031274,-0.018117,0.986381,2.638476,0.072135,4.571293
SIM-0075,0,pothole,4810,-0.070392,-0.043807,0.996421,2.802564,0.080351,3.674304
SIM-0075,0,pothole,4820,-0.028008,-0.056984,0.986449,0.753941,2.453602,6.732750
SIM-0075,0,pothole,4830,-0.064532,-0.018758,0.969773,2.117745,0.593146,4.392936
SIM-0075,0,pothole,4840,-0.006195,-0.038712,0.945102,-0.347545,0.213852,5.133319
SIM-0075,0,pothole,4850,-0.050080,-0.004492,0.961018,0.930617,2.151515,4.615003
SIM-0075,0,pothole,4860,-0.047136,0.012194,0.972364,0.732413,3.727563,1.626995
SIM-0075,0,pothole,4870,0.031393,0.005451,1.023580,2.480270,-0.173699,6.294462
SIM-0075,0,pothole,4880,-0.022752,-0.018713,1.021288,1.196325,1.823584,2.059125
SIM-0075,0,pothole,4890,-0.060070,-0.024574,0.979281,4.166812,-0.889877,6.621426
SIM-0075,0,pothole,4900,-0.020902,-0.019590,0.998017,2.357969,4.253632,5.517917
SIM-0075,0,pothole,4910,-0.035866,-0.051102,1.015851,2.446837,0.447378,2.639972
SIM-0075,0,pothole,4920,-0.044092,-0.029934,0.997712,2.463214,2.967405,7.491702
SIM-0075,0,pothole,4930,-0.022681,-0.026874,1.038374,0.703742,0.987650,2.737342
SIM-0075,0,pothole,4940,-0.033304,-0.048954,0.954825,-0.516157,1.792643,2.385487
SIM-0075,0,pothole,4950,-0.057557,-0.033112,0.991538,2.321055,1.317018,4.994794
SIM-0075,0,pothole,4960,0.000016,0.011033,0.916397,0.570202,-0.883976,6.286127
SIM-0075,0,pothole,4970,-0.023316,-0.009841,0.933289,1.817862,-0.520666,2.639375
SIM-0075,0,pothole,4980,-0.024915,-0.046021,0.984816,1.450252,2.388144,3.225112
SIM-0075,0,pothole,4990,0.002940,0.036541,0.995480,3.733473,2.962248,4.306430
SIM-0075,0,pothole,5000,-0.001706,-0.004016,0.962337,3.307849,-0.980383,3.481765
SIM-0075,0,pothole,5010,-0.031188,-0.004462,0.989746,5.318875,5.800277,6.056209
SIM-0075,0,pothole,5020,-0.022733,-0.020288,1.044074,3.951323,2.001756,6.193883
SIM-0075,0,pothole,5030,-0.003761,-0.049086,1.018989,1.520740,5.036450,7.008240
SIM-0075,0,pothole,5040,0.011785,-0.028938,1.013723,4.137157,-1.089565,5.652349
SIM-0075,0,pothole,5050,-0.045290,-0.010264,1.021958,5.718444,-1.143409,5.033756
SIM-0075,0,pothole,5060,-0.023999,-0.018396,0.953050,1.858162,3.448811,5.166042
SIM-0075,0,pothole,5070,-0.011434,-0.004372,0.971197,5.638467,1.404950,2.138190
SIM-0075,0,pothole,5080,-0.034185,0.014493,0.955889,3.844168,11.331561,1.649079
SIM-0075,0,pothole,5090,0.006341,-0.016253,0.972121,2.396330,33.354551,4.457240
SIM-0075,0,pothole,5100,-0.041059,0.030242,0.956771,4.596381,57.696965,4.961862
SIM-0075,0,pothole,5110,-0.020203,-0.027841,0.987573,4.746379,76.045572,6.462679
SIM-0075,0,pothole,5120,-0.060767,-0.004757,0.985180,6.501897,86.134069,2.994964
SIM-0075,0,pothole,5130,-0.029180,-0.030434,1.011763,4.646668,93.461657,4.729037
SIM-0075,0,pothole,5140,-0.067178,-0.007241,1.078404,3.073362,96.355232,6.065516
SIM-0075,0,pothole,5150,-0.100552,-0.009220,1.258167,5.798809,88.764852,3.535920
SIM-0075,0,pothole,5160,-0.098890,0.008100,1.610562,5.282601,82.631591,2.747966
SIM-0075,0,pothole,5170,-0.139175,-0.031349,2.056007,2.544140,70.762479,5.714834
SIM-0075,0,pothole,5180,-0.115911,0.009808,2.631289,4.011250,48.667542,4.226522
SIM-0075,0,pothole,5190,-0.127835,0.009734,3.091133,6.482856,23.366130,6.715898
SIM-0075,0,pothole,5200,-0.165613,0.008892,3.175216,6.360140,7.552601,5.746764
SIM-0075,0,pothole,5210,-0.161334,0.006613,2.912422,4.337045,2.211510,3.086348
SIM-0075,0,pothole,5220,-0.114087,0.014875,2.300976,6.035921,-3.403483,4.445931
SIM-0075,0,pothole,5230,-0.132394,0.009815,1.663251,7.821990,-10.325336,5.472327
SIM-0075,0,pothole,5240,-0.120133,0.018053,1.205488,6.352016,-18.014568,2.441526
SIM-0075,0,pothole,5250,-0.116039,0.024503,0.841199,5.184991,-20.770576,5.301509
SIM-0075,0,pothole,5260,-0.148725,-0.036136,0.728009,6.017547,-25.860468,4.818023
SIM-0075,0,pothole,5270,-0.139460,0.033229,0.672987,6.061013,-34.748971,2.596557
SIM-0075,0,pothole,5280,-0.109323,-0.011654,0.615641,6.514037,-39.000435,4.250665
SIM-0075,0,pothole,5290,-0.093274,-0.009456,0.575199,4.765873,-40.600048,5.334429
SIM-0075,0,pothole,5300,-0.079019,0.006094,0.524349,6.079183,-44.334145,6.137081
SIM-0075,0,pothole,5310,-0.077845,0.060784,0.548960,4.996109,-47.501519,3.310426
SIM-0075,0,pothole,5320,-0.086265,0.001904,0.557672,5.512337,-46.821762,8.234685
SIM-0075,0,pothole,5330,-0.077415,0.032567,0.554046,8.420183,-46.620599,7.151845
SIM-0075,0,pothole,5340,-0.057216,0.001437,0.622585,4.993165,-45.979957,5.192617
SIM-0075,0,pothole,5350,-0.057727,0.007230,0.680550,5.287759,-48.488337,7.565774
SIM-0075,0,pothole,5360,-0.042071,-0.019490,0.678253,4.593892,-45.355895,5.027775
SIM-0075,0,pothole,5370,-0.048427,-0.007431,0.756690,6.489600,-44.296967,5.709669
SIM-0075,0,pothole,5380,-0.043850,0.008097,0.854452,6.419271,-38.811517,4.582951
SIM-0075,0,pothole,5390,-0.046548,0.006698,0.832196,4.033217,-37.776696,4.686691
SIM-0075,0,pothole,5400,-0.028036,-0.002375,0.958728,4.188913,-34.962094,3.557992
SIM-0075,0,pothole,5410,-0.055014,0.012844,0.882741,5.275489,-30.635865,6.050825
SIM-0075,0,pothole,5420,-0.041082,0.005998,0.953471,5.793363,-19.874459,4.305460
SIM-0075,0,pothole,5430,-0.013323,0.017818,0.979351,4.894291,-13.874651,5.618145
SIM-0075,0,pothole,5440,-0.015818,0.029512,0.997228,6.323723,-8.466698,3.976152
SIM-0075,0,pothole,5450,-0.007987,0.017114,0.971794,4.510418,-3.875343,4.568743
SIM-0075,0,pothole,5460,-0.024148,0.007750,0.966225,2.619773,-1.688475,4.166494
SIM-0075,0,pothole,5470,-0.028302,0.039362,0.955384,4.790005,2.530118,3.922856
SIM-0075,0,pothole,5480,-0.048596,0.008845,0.945080,5.714903,2.060084,4.751703
SIM-0075,0,pothole,5490,-0.038164,0.038361,0.957005,3.701538,-0.769957,3.548200
SIM-0075,0,pothole,5500,-0.039947,0.032868,1.000082,5.387972,-2.726248,2.838926
SIM-0075,0,pothole,5510,-0.024164,0.012221,0.989378,3.826338,0.613727,3.592978
SIM-0075,0,pothole,5520,-0.037487,-0.009186,1.031252,3.372089,-1.674102,5.622918
SIM-0075,0,pothole,5530,-0.060576,0.043743,1.036627,-0.166454,-1.726612,5.419159
SIM-0075,0,pothole,5540,-0.032214,0.057066,1.034128,6.116562,0.716492,6.120175
SIM-0075,0,pothole,5550,-0.034668,0.032929,1.004040,3.874715,-0.341950,5.127666
SIM-0075,0,pothole,5560,-0.029976,0.026059,1.036357,3.135010,-0.414047,5.745907
SIM-0075,0,pothole,5570,-0.019501,0.023733,1.018477,4.036214,3.295927,7.067862
SIM-0075,0,pothole,5580,-0.057535,0.013382,0.948757,5.425199,0.069605,3.738900
SIM-0075,0,pothole,5590,-0.052549,0.038173,0.980276,5.686340,-0.580269,6.080967
SIM-0075,0,pothole,5600,-0.044494,0.052825,0.967836,6.384519,-1.516877,6.138320
SIM-0075,0,pothole,5610,-0.004675,0.017783,0.980787,2.596192,0.815066,7.716355
